"","SubID","MarkerID","AnnotType","Page","Xlocation","Ylocation","Xdim","Ydim","Filename","Annotation","Duration.sec","Consent"
"37",2309,"T10","Text",2,0.2080592,0.8980589,0.157278,0.02700732,"","What was different??",NA,"Yes"
"38",2309,"T10","Recording",6,0.07709704,0.401862,30,30,"ann__2013_04_22_11_26_22.m4a","Using Results As Evidence",43,"Yes"
"39",2309,"T10","Text",5,0.2815584,0.3791582,0.5581826,0.02700732,"","You have not explained what happened to the parameter ie. the absorbance of ECF",NA,"Yes"
"40",2309,"T10","Freehand",4,0.1247944,0.7369401,0.07658306,0.02104983,"annot__2013_04_22_11_15_13.png","Annotation",NA,"Yes"
"41",2309,"T10","Text",5,0.2039473,0.1372838,0.5571546,0.04130532,"","You will need to use actual data values that you obtained from your results table. to support your explanation",NA,"Yes"
"42",2309,"T10","Freehand",6,0.02354029,0.01104998,0.573602,0.1886541,"annot__2013_04_22_11_24_21.png","Annotation",NA,"Yes"
"43",2309,"T10","Text",4,0.2702508,0.7659333,0.2816612,0.02700732,"","Good. include units in the legend as well",NA,"Yes"
"44",2309,"T10","Text",4,0.1130756,0.7881747,0.7586349,0.04130532,"ann__2013_04_22_11_15_25.(null)","Eg of a well written fig legend would be 'The effect of NaCl concentrations(mM) on the volume of red blood cells(%)/ absorbance of ECF in sheeps blood of three different groups represented by colours.",NA,"Yes"
"45",2309,"T10","Text",4,0.06465871,0.7325712,0.06887335,0.02700732,"","Groups",NA,"Yes"
"46",2309,"T10","Text",5,0.03340872,0.7663957,0.1860609,0.02700732,"","Did you mean hypotonic?",NA,"Yes"
"47",2309,"T10","Text",6,0.4286596,0.313691,0.1069079,0.02700732,"ann__2013_04_22_11_26_15.(null)","Good choice!",NA,"Yes"
"48",2309,"T10","Freehand",2,0.03793174,0.6339431,0.676912,0.2704704,"annot__2013_04_22_11_14_08.png","Annotation",NA,"Yes"
"49",2309,"T10","Freehand",6,0.3797288,0.1020011,0.5504729,0.1203415,"annot__2013_04_22_11_24_58.png","Annotation",NA,"Yes"
"50",2309,"T10","Text",7,0.5652755,0.1493291,0.3443668,0.04130532,"","Websites are invalid references in this course. Use textbook. journal articles. lecture materials",NA,"Yes"
"51",2309,"T10","Text",1,0.729852,0.3745281,0.05653783,0.02700732,"ann__2013_04_22_11_12_32.(null)","Good",NA,"Yes"
"52",2309,"T10","Freehand",5,0.2198808,0.1547591,0.1536801,0.2351226,"annot__2013_04_22_11_19_20.png","Annotation",NA,"Yes"
"53",2309,"T10","Freehand",5,0.108347,0.5253155,0.4476768,0.2529951,"annot__2013_04_22_11_23_00.png","Annotation",NA,"Yes"
"54",2309,"T10","Text",2,0.06054687,0.7447526,0.05653783,0.02700732,"","Good",NA,"Yes"
"55",2309,"T10","Recording",5,0.1278783,0.550337,30,30,"annot__2013_04_22_11_20_12.m4a","Annotation 15",65,"Yes"
"56",2309,"T10","Text",6,0.8077714,0.1278169,0.1716694,0.04130532,"","Try paraphrasing rather than quoting directly",NA,"Yes"
"57",2309,"T10","Text",6,0.3668791,0.08889462,0.1151316,0.02700732,"","Good answer !",NA,"Yes"
"58",2309,"T10","Text",2,0.03073601,0.6236168,0.08018092,0.02700732,"","Irrelevant",NA,"Yes"
"59",2309,"T10","Text",6,0.1503906,0.01588666,0.8151727,0.06990131,"ann__2013_04_22_11_24_15.(null)","Severe dehydration= increase in blood concentration and viscosity. and decreases blood volume. With lower blood volume. heart rate must be increased to maintain pressure( compounded by more viscous blood having higher resistance to flow through vessels). Lethargy is caused by concentrated blood pulling water out of all the cells in the body as it passes by. decreasing cellular function.",NA,"Yes"
"60",2310,"T20","Text",1,0.2168997,0.4011382,0.1346628,0.02700732,"ann__2013_03_25_11_41_33.(null)","Great hypothesis.",NA,"Yes"
"61",2310,"T20","Recording",5,0.2203947,0.9141415,30,30,"annot__2013_03_25_05_54_20.m4a","Annotation 25",26,"Yes"
"62",2310,"T20","Text",1,0.02055924,0.6684313,0.8295642,0.04130532,"ann__2013_03_25_11_43_25.(null)","Although you stated that 120ul blood was added to tube containing 480ul water. You need to specify that the ratio of blood to salt solution was 1:5",NA,"Yes"
"63",2310,"T20","Text",5,0.02107317,0.2774837,0.8552632,0.05560331,"ann__2013_03_25_05_32_27.(null)","Severe dehydration increases blood concentration and viscosity. and decreases blood volume. With lower blod volume. heart rate would be increased in order to maintain pressure due higher resistance of blood flow as a consequence of blood viscosity. Concentrated blood then pull water out of the cells. thereby causing lethargy.",NA,"Yes"
"64",2310,"T20","Text",5,0.02055921,0.1309292,0.8408717,0.04130532,"ann__2013_03_25_05_32_11.(null)","Good. Also. if the internal conc of the sheep RBcs was not 150mM but higher. it would have resulted in greater %space/volume than expected isotonic solution. ",NA,"Yes"
"65",2310,"T20","Text",4,0.5515009,0.4005401,0.391653,0.04130532,"ann__2013_03_25_05_29_59.(null)","Good but again you need to refer to figures and tables for qn1-2.",NA,"Yes"
"66",2310,"T20","Text",5,0.3581415,0.5975998,0.5962171,0.04130532,"","You may also relate this question to your experiment results. What happened to the RBcs when placed in 0mM water?",NA,"Yes"
"67",2310,"T20","Text",3,0.110403,0.7336972,0.8223684,0.04130532,"","Well described figure legends. Your first sentence was good enough as a figure legend description. All you need to include is just the units for the concentration and three experiments. That's all you need. Well done. ",NA,"Yes"
"68",2310,"T20","Text",4,0.2559622,0.8751541,0.5407072,0.02700732,"ann__2013_03_25_05_32_00.(null)","It is very important to include supporting references to illustrate your discussion. ",NA,"Yes"
"69",2310,"T20","Text",4,0.1356908,0.9025586,0.1192434,0.02700732,"ann__2013_03_25_05_32_01.(null)","Well answered.",NA,"Yes"
"70",2310,"T20","Text",4,0.4310238,0.1789211,0.546875,0.05560331,"","You have discussed the question well enough. However. try not to extend the text box for lengthy answers. The original text box provided in the report is an indicator of how much you will need to write. ",NA,"Yes"
"71",2310,"T20","Text",1,0.6819491,0.6565163,0.1192434,0.02700732,"","Well formatted.",NA,"Yes"
"72",2310,"T20","Text",4,0.4666941,0.8751541,0.1192434,0.02700732,"ann__2013_03_25_05_32_00.(null)","Well answered.",NA,"Yes"
"73",2310,"T20","Text",2,0.7822781,0.4802397,0.1870888,0.06990131,"ann__2013_03_25_11_44_14.(null)","Well explained. Good job. However. when using values. always refer back ""FIgures and TAbles""",NA,"Yes"
"74",2311,"T20","Text",5,0.0205592,0.8235877,0.8552632,0.05560331,"ann__2013_03_25_11_32_22.(null)","Severe dehydration increases blood concentration and viscosity. and decreases blood volume. With lower blod volume. heart rate would be increased in order to maintain pressure due higher resistance of blood flow as a consequence of blood viscosity. Concentrated blood then pull water out of the cells. thereby causing lethargy.",NA,"Yes"
"75",2311,"T20","Text",5,0.2820723,0.8108782,0.06064967,0.02700732,"","Good.",NA,"Yes"
"76",2311,"T20","Text",1,0.02055923,0.7407156,0.8295642,0.04130532,"ann__2013_03_25_11_21_00.(null)","Although you stated that 120ul blood was added to tube containing 480ul water. You need to specify that the ratio of blood to salt solution was 1:5. Some of the text were not aligned. Please check them before submission.",NA,"Yes"
"77",2311,"T20","Text",2,0.02055923,0.6089216,0.6558388,0.05560331,"ann__2013_03_25_11_24_37.(null)","Good but how is your results compared to the other groups? Were they consistent? Did the results confirmed your hypothesis? When writing results. you need to use values in your text and refer reader back to figures and tables",NA,"Yes"
"78",2311,"T20","Recording",6,0.06671463,0.3899468,30,30,"annot__2013_03_25_11_36_58.m4a","Annotation 23",14,"Yes"
"79",2311,"T20","Text",6,0.02107319,0.1695195,0.15625,0.02700732,"ann__2013_03_25_11_32_38.(null)","Well justified answer.",NA,"Yes"
"80",2311,"T20","Text",1,0.5354646,0.7236375,0.3166119,0.02700732,"","Most of the information were included. Good. ",NA,"Yes"
"81",2311,"T20","Text",1,0.1598479,0.4587274,0.1346628,0.02700732,"ann__2013_03_25_11_09_06.(null)","Great hypothesis.",NA,"Yes"
"82",2311,"T20","Text",5,0.2804277,0.8239847,0.6465872,0.05560331,"","Concentrates blood will pull water out of the cells and results in lethargy. Try to keep your style of referencing consistent. For eg. if you have the year of publication after the author's name. try to be consistent throughout. ",NA,"Yes"
"83",2311,"T20","Text",5,0.0205592,0.6611465,0.8408717,0.04130532,"ann__2013_03_25_11_31_54.(null)","Good. Also. if the internal conc of the sheep RBcs was not 150mM but higher. it would have resulted in greater %space/volume than expected isotonic solution. ",NA,"Yes"
"84",2311,"T20","Text",5,0.0231291,0.5261098,0.391653,0.04130532,"","Good but again you need to refer to figures and tables for question 2-3.",NA,"Yes"
"85",2311,"T20","Text",3,0.4363693,0.8595992,0.1922286,0.08419931,"ann__2013_03_25_11_27_02.(null)","Good description. The first sentence is usually enough to represent the figure legend and the rest could go into discussion.",NA,"Yes"
"86",2311,"T20","Text",5,0.4048108,0.2250576,0.5664062,0.04130532,"","Well explained but always refer to figures and tables when you are talking about your results.",NA,"Yes"
"87",2316,"T23","Recording",4,0.3478618,0.7421033,30,30,"annot__2013_04_21_09_16_12.m4a","Annotation 8",41,"Yes"
"88",2316,"T23","Recording",3,0.2203947,0.5192273,30,30,"annot__2013_04_21_09_13_58.m4a","Annotation 5",15,"Yes"
"89",2316,"T23","Recording",4,0.5143914,0.433902,30,30,"annot__2013_04_21_09_15_13.m4a","Annotation 7",34,"Yes"
"90",2316,"T23","Recording",3,0.499486,0.7257539,30,30,"annot__2013_04_21_09_13_26.m4a","Annotation 4",17,"Yes"
"91",2316,"T23","Recording",1,0.1402138,0.4059042,30,30,"annot__2013_04_21_09_11_28.m4a","Annotation 1",11,"Yes"
"92",2316,"T23","Recording",2,0.4326686,0.643078,30,30,"annot__2013_04_21_09_12_57.m4a","Annotation 3",13,"Yes"
"93",2316,"T23","Recording",6,0.4691612,0.1921579,30,30,"annot__2013_04_21_09_17_23.m4a","Annotation 9",17,"Yes"
"94",2316,"T23","Recording",4,0.8772616,0.2659006,30,30,"annot__2013_04_21_09_14_45.m4a","Annotation 6",12,"Yes"
"95",2316,"T23","Recording",1,0.3504317,0.6084591,30,30,"annot__2013_04_21_09_11_44.m4a","Annotation 2",39,"Yes"
"96",2317,"T01","Recording",5,0.4602522,0.329645,30,30,"annot__2013_04_21_08_49_38.m4a","Annotation 13",34,"Yes"
"97",2317,"T01","Recording",1,0.6822917,0.8192222,30,30,"annot__2013_04_21_08_40_23.m4a","Annotation 5",100,"Yes"
"98",2317,"T01","Freehand",1,0.08538928,0.4596541,0.3433388,0.2642481,"annot__2013_04_21_08_38_31.png","Annotation",NA,"Yes"
"99",2317,"T01","Recording",4,0.464364,0.8048553,30,30,"annot__2013_04_21_08_46_06.m4a","Annotation 11",67,"Yes"
"100",2317,"T01","Recording",3,0.5034266,0.6536021,30,30,"annot__2013_04_21_08_43_29.m4a","Annotation 7",82,"Yes"
"101",2317,"T01","Recording",1,0.4232456,0.4628314,30,30,"annot__2013_04_21_08_37_42.m4a","Annotation 1",40,"Yes"
"102",2317,"T01","Recording",5,0.5653782,0.6378463,30,30,"ann__2013_04_21_08_53_38.m4a","Annotation 42",56,"Yes"
"103",2317,"T01","Recording",5,0.7405428,0.5261101,30,30,"annot__2013_04_21_08_51_24.m4a","Annotation 19",41,"Yes"
"104",2317,"T01","Recording",5,0.3999452,0.650026,30,30,"annot__2013_04_21_08_52_29.m4a","Annotation 21",63,"Yes"
"105",2317,"T01","Recording",4,0.4444901,0.1026649,30,30,"annot__2013_04_21_08_44_56.m4a","Annotation 8",39,"Yes"
"106",2317,"T01","Recording",7,0.5109649,0.1878545,30,30,"annot__2013_04_21_08_57_51.m4a","Annotation 28",41,"Yes"
"107",2317,"T01","Highlight",4,0.1175987,0.701592,0.727796,0.06513532,"annot__2013_04_21_08_46_06.png","Annotation",NA,"Yes"
"108",2317,"T01","Recording",5,0.5034266,0.8242497,30,30,"annot__2013_04_21_08_55_12.m4a","Annotation 24",36,"Yes"
"109",2317,"T01","Recording",5,0.3458059,0.8094222,30,30,"annot__2013_04_21_08_53_49.m4a","Annotation 23",80,"Yes"
"110",2317,"T01","Recording",6,0.3506031,0.2187683,30,30,"annot__2013_04_21_08_56_24.m4a","Annotation 26",35,"Yes"
"111",2317,"T01","Recording",7,0.3286732,0.1979161,30,30,"annot__2013_04_21_08_57_01.m4a","Annotation 27",48,"Yes"
"112",2317,"T01","Text",7,0.6270559,0.1799113,0.330318,0.1885217,"ann__2013_04_21_08_58_37.(null)","In text citations example:.  Statement (source of the statement). ie..  .  The toad heart has three chambers (Sullivan 1980). Include et al.. after the surname of the primary author if there is more than 1 author in text",NA,"Yes"
"113",2318,"T10","Highlight",2,0.1109169,0.5680135,0.8120888,0.1139868,"annot__2013_04_22_01_26_32.png","Annotation",NA,"Yes"
"114",2318,"T10","Text",4,0.3802426,0.2651062,0.07195724,0.02700732,"","Isotonic",NA,"Yes"
"115",2318,"T10","Highlight",2,0.1191406,0.6498298,0.7925576,0.05083732,"annot__2013_04_22_01_27_21.png","Annotation",NA,"Yes"
"116",2318,"T10","Recording",4,0.07144326,0.7579901,30,30,"ann__2013_04_22_01_32_29.m4a","Using Results As Evidence",43,"Yes"
"117",2318,"T10","Text",4,0.8222657,0.2718581,0.1027961,0.02700732,"","Absorbance!",NA,"Yes"
"118",2318,"T10","Freehand",4,0.3828125,0.2726524,0.02826891,0.04051099,"annot__2013_04_22_01_29_29.png","Annotation",NA,"Yes"
"119",2318,"T10","Text",4,0.1925364,0.1399989,0.7750822,0.04130532,"ann__2013_04_22_01_29_05.(null)","You will need to refer to your results and use actual data from your results to support your statement that your results indeed confirmed/ disconfirm the hypothesis.",NA,"Yes"
"120",2318,"T10","Text",2,0.1171875,0.6728655,0.5766858,0.02700732,"ann__2013_04_22_01_27_24.(null)","Don't give any explanations/justification to your results- belongs to discussion section.",NA,"Yes"
"121",2318,"T10","Freehand",1,0.7657278,0.5731113,0.1110197,0.02422716,"annot__2013_04_22_01_23_51.png","Annotation",NA,"Yes"
"122",2318,"T10","Text",1,0.1134868,0.698616,0.4070724,0.04130532,"","Controls? Which concentrations were hypo and hypertonic?collection of comparative data?",NA,"Yes"
"123",2318,"T10","Text",3,0.1577919,0.8004213,0.7586349,0.04130532,"ann__2013_04_22_01_28_57.(null)","Eg of a well written fig legend would be 'The effect of NaCl concentrations(mM) on the volume of red blood cells(%)/ absorbance of ECF in sheeps blood of three different groups represented by colours.",NA,"Yes"
"124",2318,"T10","Text",4,0.3998767,0.5919744,0.2374589,0.02700732,"ann__2013_04_22_01_32_48.(null)","Some understanding is going on..",NA,"Yes"
"125",2318,"T10","Text",4,0.104852,0.6424146,0.8151727,0.06990131,"ann__2013_04_22_01_32_47.(null)","Severe dehydration= increase in blood concentration and viscosity. and decreases blood volume. With lower blood volume. heart rate must be increased to maintain pressure( compounded by more viscous blood having higher resistance to flow through vessels). Lethargy is caused by concentrated blood pulling water out of all the cells in the body as it passes by. decreasing cellular function.",NA,"Yes"
"126",2318,"T10","Text",4,0.1731085,0.3675752,0.3217517,0.02700732,"","Pretty good. what about definition of osmosis?",NA,"Yes"
"127",2318,"T10","Freehand",4,0.1854441,0.2738439,0.7159745,0.1902428,"annot__2013_04_22_01_31_09.png","Annotation",NA,"Yes"
"128",2318,"T10","Text",4,0.2158717,0.8004869,0.6270559,0.02700732,"ann__2013_04_22_01_32_23.(null)","Incorrect answer. look at what happened to your results when sheep blood is placed in water?",NA,"Yes"
"129",2318,"T10","Text",2,0.1110197,0.716951,0.7822779,0.05560331,"ann__2013_04_22_01_27_40.(null)","Description of your group's results needed to include the actual DATA VALUES from your results tables. Description of comparative data : describe the trend of all the groups in the hypotonic solutions. isotonic and hypertonic solutions. Did all the groups showed the same trend?",NA,"Yes"
"130",2318,"T10","Text",4,0.8735608,0.4489943,0.1058799,0.05560331,"","Relate this to your parameter",NA,"Yes"
"131",2318,"T10","Freehand",4,0.3617393,0.3171351,0.1264391,0.006354664,"annot__2013_04_22_01_29_20.png","Annotation",NA,"Yes"
"132",2318,"T10","Text",3,0.1418586,0.7654706,0.8048931,0.04130532,"ann__2013_04_22_01_28_56.(null)","The figure legend should include the x-axis label ( NaCl concentrations).  measured effect ( volume of RBC/ absorbance of ECF ). sample ( sheep blood). description of data ( 3 groups represented by colours). Include units as well",NA,"Yes"
"133",2318,"T10","Freehand",4,0.1674548,0.3040286,0.7257401,0.02104983,"annot__2013_04_22_01_29_49.png","Annotation",NA,"Yes"
"134",2318,"T10","Text",1,0.1751644,0.5310116,0.1531661,0.02700732,"","Trivial detail in green",NA,"Yes"
"135",2318,"T10","Highlight",1,0.1206826,0.5353805,0.8136308,0.1815051,"annot__2013_04_22_01_23_47.png","Annotation",NA,"Yes"
"136",2318,"T10","Text",3,0.2034333,0.6272566,0.2251234,0.02700732,"","Axes labels and figure legends?",NA,"Yes"
"137",2318,"T10","Freehand",1,0.7806333,0.515125,0.1115337,0.08062481,"annot__2013_04_22_01_24_17.png","Annotation",NA,"Yes"
"138",2318,"T10","Text",1,0.7734376,0.5063874,0.1202714,0.02700732,"","Concentration?",NA,"Yes"
"139",2318,"T10","Text",1,0.5288858,0.415039,0.05653783,0.02700732,"ann__2013_04_22_01_23_06.(null)","Good",NA,"Yes"
"140",2320,"T26","Recording",4,0.5722826,0.6818043,30,30,"annot__2013_04_11_04_16_07.m4a","Annotation 26",23,"Yes"
"141",2320,"T26","Recording",5,0.2347826,0.545387,30,30,"annot__2013_04_11_04_21_09.m4a","Annotation 33",28,"Yes"
"142",2320,"T26","Recording",1,0.09841011,0.4474743,30,30,"annot__2013_04_11_04_00_57.m4a","Annotation 11",17,"Yes"
"143",2320,"T26","Recording",4,0.1038044,0.441167,30,30,"annot__2013_04_11_04_15_52.m4a","Annotation 25",5,"Yes"
"144",2320,"T26","Recording",5,0.9021739,0.7024522,30,30,"annot__2013_04_11_04_29_50.m4a","Annotation 23",5,"Yes"
"145",2320,"T26","Recording",5,0.1717391,0.6503772,30,30,"annot__2013_04_11_04_28_19.m4a","Annotation 21",17,"Yes"
"146",2320,"T26","Recording",5,0.1858696,0.4336776,30,30,"annot__2013_04_11_04_19_14.m4a","Annotation 28",11,"Yes"
"147",2320,"T26","Recording",5,0.148913,0.3198683,30,30,"annot__2013_04_11_04_29_23.m4a","Annotation 22",8,"Yes"
"148",2320,"T26","Recording",6,0.1190218,0.2586234,30,30,"annot__2013_04_11_04_30_35.m4a","Annotation 24",18,"Yes"
"149",2320,"T26","Recording",3,0.1456522,0.8270413,30,30,"annot__2013_04_11_04_15_16.m4a","Annotation 23",17,"Yes"
"150",2320,"T26","Recording",1,0.1,0.7214921,30,30,"annot__2013_04_11_04_10_02.m4a","Annotation 15",27,"Yes"
"151",2320,"T26","Recording",5,0.3233696,0.7935837,30,30,"annot__2013_04_11_04_23_13.m4a","Baxter",16,"Yes"
"152",2320,"T26","Recording",3,0.138587,0.6691362,30,30,"annot__2013_04_11_04_13_18.m4a","Annotation 19",22,"Yes"
"153",2325,"T26","Freehand",2,0.1648849,0.06996667,0.3561883,0.2081153,"annot__2013_04_12_03_38_31.png","Annotation",NA,"Yes"
"154",2325,"T26","Text",2,0.1968544,0.4234449,0.313528,0.02700732,"ann__2013_04_12_04_39_02.(null)","State you collected data from 2 other groups ",NA,"Yes"
"155",2325,"T26","Recording",4,0.08727384,0.5423285,30,30,"annot__2013_04_12_04_43_25.m4a","Annotation 14",55,"Yes"
"156",2325,"T26","Text",5,0.2934828,0.7278705,0.5879934,0.06990131,"ann__2013_04_12_04_46_22.(null)","Additional info to your answer: dehydration increases blood concentration and viscosity. and decreases blood volume.  With a lower blood volume. heart rate must be increased to maintain pressure..  ",NA,"Yes"
"157",2325,"T26","Text",2,0.46875,0.2808621,0.3608142,0.02700732,"ann__2013_04_12_04_39_25.(null)","You didn't mention the concentrations of the control.",NA,"Yes"
"158",2325,"T26","Recording",5,0.0805921,0.3434132,30,30,"annot__2013_04_12_04_44_59.m4a","Annotation 17",30,"Yes"
"159",2325,"T26","Recording",3,0.2034334,0.6685619,30,30,"annot__2013_04_12_04_41_04.m4a","Annotation 11",48,"Yes"
"160",2325,"T26","Text",2,0.6357936,0.4127214,0.2240954,0.04130532,"ann__2013_04_12_04_39_06.(null)","Samples read by uv light at 540 nm",NA,"Yes"
"161",2325,"T26","Text",2,0.630551,0.1057117,0.2734375,0.02700732,"","No need to have a section for materials",NA,"Yes"
"162",2325,"T26","Text",1,0.4276316,0.4311905,0.1973684,0.05507376,"ann__2013_04_12_04_38_49.(null)","V. Good hypothesis.  ",NA,"Yes"
"163",2325,"T26","Text",5,0.3298725,0.5809188,0.4379112,0.02700732,"","Different blood samples may have different blood concentrations",NA,"Yes"
"164",2325,"T26","Recording",2,0.0805921,0.2919828,30,30,"annot__2013_04_12_04_39_39.m4a","Annotation 9",30,"Yes"
"165",2325,"T26","Recording",6,0.1335321,0.2890666,30,30,"annot__2013_04_12_04_48_00.m4a","Annotation 23",78,"Yes"
"166",2325,"T26","Recording",5,0.5853208,0.8919002,30,30,"annot__2013_04_12_04_46_47.m4a","Annotation 20",32,"Yes"
"167",2326,"T26","Text",2,0.3468333,0.4524381,0.313528,0.02700732,"","State you collected data from 2 other groups ",NA,"Yes"
"168",2326,"T26","Text",2,0.4835526,0.2709329,0.3608142,0.02700732,"","You didn't mention the concentrations of the control.",NA,"Yes"
"169",2326,"T26","Text",2,0.6254112,0.1795846,0.2775494,0.02700732,"","No need to have a section for materials.",NA,"Yes"
"170",2326,"T26","Text",7,0.2553454,0.1751449,0.06476151,0.02700732,"","????? ",NA,"Yes"
"171",2326,"T26","Freehand",2,0.2255345,0.189911,0.6625206,0.43172,"annot__2013_04_12_04_20_58.png","Annotation",NA,"Yes"
"172",2326,"T26","Highlight",1,0.1016653,0.419805,0.6393915,0.07466731,"annot__2013_04_12_04_16_44.png","Annotation",NA,"Yes"
"173",2326,"T26","Recording",4,0.1438117,0.6769679,30,30,"annot__2013_04_12_04_28_55.m4a","Annotation 24",32,"Yes"
"174",2326,"T26","Recording",4,0.1016653,0.438668,30,30,"annot__2013_04_12_04_28_23.m4a","Annotation 23",31,"Yes"
"175",2326,"T26","Text",2,0.6957236,0.4409202,0.2240954,0.04130532,"","Samples read by uv light at 540 nm",NA,"Yes"
"176",2326,"T26","Recording",2,0.09189966,0.3515577,30,30,"annot__2013_04_12_04_23_44.m4a","Annotation 17",20,"Yes"
