"","SubID","MarkerID","AnnotType","Page","Xlocation","Ylocation","Xdim","Ydim","Filename","Annotation","Duration.sec","Consent"
"24",8841,"T01","Text",5,0.1833881,0.6833878,0.1737253,0.02700732,"","Mechanical summation ",NA,"Yes"
"25",8841,"T01","Text",3,0.1032072,0.1292097,0.3978207,0.02700732,"","Mention what muscle you used and what animal you used ",NA,"Yes"
"26",8841,"T01","Freehand",3,0.3889803,0.1470822,0.09765625,0.1040576,"annot__2013_09_24_08_08_12.png","Annotation",NA,"Yes"
"27",8841,"T01","Highlight",4,0.1299342,0.7508409,0.2888569,0.1108095,"annot__2013_09_24_08_19_58.png","Annotation",NA,"Yes"
"28",8841,"T01","Text",4,0.2784745,0.7329684,0.3258635,0.02700732,"","Interval between stimulus would be better here ",NA,"Yes"
"29",8841,"T01","Highlight",5,0.2255345,0.440719,0.04214638,0.03256766,"annot__2013_09_24_08_27_58.png","Annotation",NA,"Yes"
"30",8841,"T01","Highlight",3,0.2620271,0.1883876,0.728824,0.4563444,"annot__2013_09_24_08_15_46.png","Annotation",NA,"Yes"
"31",8841,"T01","Text",5,0.2249178,0.4367473,0.754523,0.04130532,"","This doesn't really explain why your toad leg generated a higher force as you measured the maximum force produced which is when all fibers are contracting ",NA,"Yes"
"32",8841,"T01","Freehand",5,0.1196546,0.6115006,0.1197574,0.100086,"annot__2013_09_24_08_28_38.png","Annotation",NA,"Yes"
"33",8841,"T01","Text",4,0.2039473,0.2583544,0.4965049,0.02700732,"","25ms is interval (time). frequency is a unit of time (1/time or 1/25ms. ms-1)",NA,"Yes"
"34",8841,"T01","Freehand",3,0.04718338,0.1288126,0.2261513,0.07228431,"annot__2013_09_24_08_16_07.png","Annotation",NA,"Yes"
"35",8841,"T01","Text",3,0.3690379,0.3683041,0.259046,0.02700732,"ann__2013_09_24_08_12_14.(null)","Mention you measured the last peak ",NA,"Yes"
"36",8841,"T01","Text",5,0.2203947,0.2437244,0.1891447,0.02700732,"","This does not make sense",NA,"Yes"
"37",8841,"T01","Highlight",3,0.369449,0.2273099,0.0678454,0.03852515,"annot__2013_09_24_08_08_09.png","Annotation",NA,"Yes"
"38",8841,"T01","Highlight",5,0.7688117,0.7584522,0.09457237,0.03455349,"annot__2013_09_24_08_29_18.png","Annotation",NA,"Yes"
"39",8841,"T01","Freehand",3,0.2944079,0.2626577,0.07349918,0.07744747,"annot__2013_09_24_08_09_04.png","Annotation",NA,"Yes"
"40",8841,"T01","Text",3,0.3700658,0.3996803,0.5592105,0.02700732,"ann__2013_09_24_08_12_32.(null)","Describe your control; which reading is your control and what type of control that is ",NA,"Yes"
"41",8841,"T01","Freehand",4,0.1021793,0.1836871,0.08891859,0.1032633,"annot__2013_09_24_08_16_49.png","Annotation",NA,"Yes"
"42",8841,"T01","Text",3,0.367393,0.3107148,0.6229441,0.04130532,"","You were supposed to change the interval between the three stimulus. based on your hypothesis and subsequent graphs ",NA,"Yes"
"43",8841,"T01","Text",3,0.5030838,0.1506567,0.0442023,0.02700732,"","mN",NA,"Yes"
"44",8841,"T01","Highlight",5,0.1551193,0.3072711,0.7714844,0.1636326,"annot__2013_09_24_08_25_12.png","Annotation",NA,"Yes"
"45",8841,"T01","Highlight",5,0.1587171,0.2556394,0.3613281,0.03375915,"annot__2013_09_24_08_21_50.png","Annotation",NA,"Yes"
"46",8841,"T01","Highlight",4,0.1242804,0.1678004,0.1377467,0.03375915,"annot__2013_09_24_08_16_46.png","Annotation",NA,"Yes"
"47",8841,"T01","Text",5,0.2054894,0.3156115,0.6548108,0.02700732,"","Peak contractile force is dependant on compound action potential but they are not the same thing ",NA,"Yes"
"48",8841,"T01","Text",5,0.1027961,0.8966663,0.8131168,0.05560331,"ann__2013_09_24_08_34_26.(null)","Increasing the muscle mass does not increase the number of muscle fibres and therefore the motor units in this case. it actually increases the number of actin and myosin in each fibre therefore increasing the muscle size and increasing the force it is able to produce.",NA,"Yes"
"49",8841,"T01","Freehand",5,0.13456,0.2540507,0.1002261,0.08975964,"annot__2013_09_24_08_22_09.png","Annotation",NA,"Yes"
"50",8842,"T02","Text",5,0.8592854,0.6152651,0.08018092,0.04130532,"","Pulses of stimulation. ",NA,"No login"
"51",8842,"T02","Text",5,0.6266767,0.584188,0.07195724,0.02700732,"","Interval ",NA,"No login"
"52",8842,"T02","Text",6,0.0212789,0.578996,0.6979852,0.02700732,"","This is all you needed to discuss and expand upon since the majority of differences will come from here . ",NA,"No login"
"53",8842,"T02","Text",6,0.1133214,0.4661024,0.05653783,0.02700732,"","Good",NA,"No login"
"54",8842,"T02","Text",5,0.8776345,0.2236342,0.0390625,0.02700732,"","Ok",NA,"No login"
"55",8842,"T02","Freehand",5,0.4307044,0.112169,0.06230376,0.0309039,"annot__2013_10_13_01_25_55.png","Annotation",NA,"No login"
"56",8842,"T02","Text",7,0.8043941,0.4259295,0.05653783,0.02700732,"","Good",NA,"No login"
"57",8842,"T02","Freehand",6,0.03847213,0.4831022,0.05726591,0.09040935,"annot__2013_10_13_01_48_17.png","Annotation",NA,"No login"
"58",8842,"T02","Freehand",7,0.4861207,0.2856749,0.3332163,0.05783617,"annot__2013_10_13_04_38_10.png","Annotation",NA,"No login"
"59",8842,"T02","Freehand",6,0.5084312,0.2673254,0.3828751,0.292283,"annot__2013_10_13_01_47_14.png","Annotation",NA,"No login"
"60",8842,"T02","Text",7,0.827256,0.2697873,0.05653783,0.02700732,"","Good",NA,"No login"
"61",8842,"T02","Highlight",6,0.1203143,0.497961,0.8457344,0.06847763,"annot__2013_10_13_01_47_24.png","Annotation",NA,"No login"
"62",8842,"T02","Freehand",5,0.4983555,0.1266282,0.1655978,0.5049435,"annot__2013_10_13_04_40_16.png","Annotation",NA,"No login"
"63",8842,"T02","Freehand",6,0.0974869,0.5081279,0.09181114,0.02144976,"annot__2013_10_13_01_47_29.png","Annotation",NA,"No login"
"64",8842,"T02","Text",6,0.3076383,0.729706,0.05653783,0.02700732,"","Good",NA,"No login"
"65",8842,"T02","Text",3,0.4357434,0.4483139,0.3587582,0.02700732,"","Frog ringer solution. positive and negative controls.  ",NA,"No login"
"66",8842,"T02","Text",7,0.478925,0.3276244,0.2672697,0.02700732,"","You can not quote me as a reference .",NA,"No login"
"67",8842,"T02","Text",6,0.768961,0.4088214,0.05653783,0.02700732,"","Good",NA,"No login"
"68",8842,"T02","Text",6,0.8769148,0.2569991,0.05653783,0.02700732,"","Good",NA,"No login"
"69",8842,"T02","Text",3,0.163184,0.3911905,0.7719983,0.04130532,"","There is no materials and methods from experiment 1 in this report! - even if there was you must restate the methods here ! ",NA,"No login"
"70",8842,"T02","Text",5,0.4782053,0.1103421,0.4749178,0.04130532,"","What table and what graph? There are numerous tables and Ralph's in this report ",NA,"No login"
"71",8842,"T02","Text",5,0.5696115,0.6156851,0.3042763,0.02700732,"","At a constant passive tension of 200mN. 4 s",NA,"No login"
"72",8842,"T02","Freehand",3,0.5523324,0.09715845,0.1501062,0.01199563,"annot__2013_10_13_01_21_03.png","Annotation",NA,"No login"
"73",8842,"T02","Text",3,0.553773,0.05568908,0.2816612,0.02700732,"","Gastrocnemius muscle of the cane toad ",NA,"No login"
"74",8843,"T06","Text",4,0.1516242,0.2341273,0.2025082,0.06990131,"ann__2013_10_17_12_33_23.(null)","Overall trend?.  Point for point results?.  Reference to figures/tables?.  Comparative data?",NA,"Yes"
"75",8843,"T06","Text",2,0.5201481,0.7614279,0.4481908,0.05084864,"ann__2013_10_17_12_32_01.(null)","Always important for the legend to ensure the figure stands alone. Missing info: replicates? Mean value? Tissue from what animal? Needs to be more than x vs. y.",NA,"Yes"
"76",8843,"T06","Text",6,0.1936677,0.6822614,0.2138158,0.02700732,"","Not a complete reference list. ",NA,"Yes"
"77",8843,"T06","Text",1,0.289782,0.367379,0.05962171,0.02700732,"","Prep?",NA,"Yes"
"78",8843,"T06","Text",3,0.6223273,0.4521061,0.3063322,0.02700732,"","Replicates analysed how? What is graphed?",NA,"Yes"
"79",8843,"T06","Text",1,0.1434005,0.367379,0.1387747,0.02700732,"ann__2013_10_17_12_31_38.(null)","Control/standard?",NA,"Yes"
"80",8843,"T06","Text",4,0.3546464,0.2349217,0.2127878,0.06990131,"ann__2013_10_17_12_33_28.(null)","Independent variables?.  Dependent variables?.  Overall observation?.  Experiment 1 data relevance?",NA,"Yes"
"81",8843,"T06","Text",4,0.1530633,0.2122831,0.3402549,0.02700732,"","A lot more could have been added here including:",NA,"Yes"
"82",8844,"T13","Freehand",6,0.1633429,0.2239312,0.6722862,0.5572246,"annot__2013_10_03_11_07_18.png","Annotation",NA,"Yes"
"83",8844,"T13","Text",6,0.498458,0.6099771,0.1346628,0.02700732,"","1601=1500 + 101",NA,"Yes"
"84",8844,"T13","Text",4,0.6295231,0.4883139,0.2312911,0.02700732,"","What was your negative control?",NA,"Yes"
"85",8844,"T13","Freehand",6,0.2311883,0.1913636,0.1942845,0.0107235,"annot__2013_10_03_10_54_15.png","Annotation",NA,"Yes"
"86",8844,"T13","Text",3,0.1299342,0.1049826,0.03083882,0.02700732,"","B",NA,"Yes"
"87",8844,"T13","Text",6,0.5061678,0.4614368,0.1182155,0.02700732,"","667= 200 +467",NA,"Yes"
"88",8844,"T13","Text",3,0.4553865,0.127224,0.2837171,0.02700732,"ann__2013_10_02_10_36_57.(null)","N=? What was the number of replicates?",NA,"Yes"
"89",8844,"T13","Text",7,0.1716694,0.7073482,0.2199836,0.02700732,"ann__2013_10_03_11_20_19.(null)","More motor units are recruited ",NA,"Yes"
"90",8844,"T13","Text",8,0.2687089,0.2129409,0.2631579,0.02700732,"","You did not change the stimulus here ",NA,"Yes"
"91",8844,"T13","Freehand",7,0.3432361,0.6910642,0.5705181,0.01906399,"annot__2013_10_03_11_21_07.png","Annotation",NA,"Yes"
"92",8844,"T13","Text",8,0.2342722,0.6684909,0.3967928,0.02700732,"","Where are you references you used to comment above???",NA,"Yes"
"93",8844,"T13","Freehand",4,0.07185443,0.2905249,0.8357319,0.06751831,"annot__2013_10_02_10_40_35.png","Annotation",NA,"Yes"
"94",8844,"T13","Text",8,0.1760896,0.2876082,0.7771382,0.04130532,"","Increase in sarcomere length increased the final contractile force generated by the muscle (passive force + additional force you measured) ",NA,"Yes"
"95",8844,"T13","Freehand",8,0.1736225,0.1549546,0.08018092,0.02184416,"annot__2013_10_03_11_27_09.png","Annotation",NA,"Yes"
"96",8844,"T13","Recording",6,0.06106085,0.4487275,30,30,"annot__2013_10_03_11_17_35.m4a","Annotation 33",23,"Yes"
"97",8844,"T13","Text",7,0.4455181,0.7005963,0.4512747,0.02700732,"","You needed to talk here about motor units (the nerve & muscle link)",NA,"Yes"
"98",8844,"T13","Text",4,0.2024054,0.2738439,0.2158717,0.02700732,"","Here is what you need to say: ",NA,"Yes"
"99",8844,"T13","Text",4,0.3966901,0.2734467,0.442023,0.04130532,"","Increasing passive force will increase the total contractile force of the ...",NA,"Yes"
"100",8844,"T13","Text",8,0.5874795,0.4206591,0.3525905,0.05560331,"ann__2013_10_03_11_32_04.(null)","I assume you used lecture notes and or the book to make these comments - why did you not cite them in the text here",NA,"Yes"
"101",8844,"T13","Text",6,0.1334293,0.1981154,0.833676,0.04130532,"","I think you have misinterpreted the results here - if you add the force that was generated after the muscles was stimulated to the passive force that the muscle already had you will see that the total force is increased",NA,"Yes"
"102",8844,"T13","Text",8,0.4651522,0.3420201,0.1840049,0.02700732,"ann__2013_10_03_11_31_47.(null)","What is muscle atrophy? ",NA,"Yes"
"103",8844,"T13","Text",8,0.04111842,0.2347852,0.1243832,0.06990131,"ann__2013_10_03_11_32_23.(null)","I do not see any reference that you used to comment here",NA,"Yes"
"104",8844,"T13","Text",8,0.1746505,0.1076918,0.5252878,0.02700732,"","The additional force that was produced by muscle was decreased not the total",NA,"Yes"
"105",8844,"T13","Text",8,0.398232,0.09696827,0.3361431,0.02700732,"","Your hypothesis 2 was a bit confusing - however ",NA,"Yes"
"106",8844,"T13","Text",7,0.1731085,0.7379299,0.09251645,0.02700732,"","Comparing",NA,"Yes"
"107",8844,"T13","Text",7,0.1776316,0.8316612,0.6990132,0.04130532,"","You needed to discuss here the size of the muscle - that means the number and size of motor units or the cross-sectional area of the muscle",NA,"Yes"
"108",8844,"T13","Freehand",7,0.2748767,0.413842,0.03546464,0.02661016,"annot__2013_10_03_11_09_42.png","Annotation",NA,"Yes"
"109",8844,"T13","Text",7,0.3716078,0.5081479,0.4810855,0.03777328,"ann__2013_10_03_11_19_06.(null)","Stay true to your hypothesis and experiment - we did not increase the stimulus from 0 to 1V - we decreased it from 1V to 0",NA,"Yes"
"110",8844,"T13","Text",4,0.3057154,0.47203,0.07401316,0.02700732,"","Keeping",NA,"Yes"
"111",8844,"T13","Freehand",3,0.2774465,0.09584775,0.02929688,0.01985833,"annot__2013_10_03_10_51_26.png","Annotation",NA,"Yes"
"112",8844,"T13","Text",7,0.4471629,0.3959696,0.2837171,0.02700732,"ann__2013_10_03_11_10_03.(null)","N=? What was the number of replicates?",NA,"Yes"
"113",8844,"T13","Freehand",4,0.3473479,0.4188097,0.07247122,0.03336199,"annot__2013_10_03_10_52_13.png","Annotation",NA,"Yes"
"114",8844,"T13","Text",7,0.4234169,0.351884,0.07092927,0.02700732,"","Passive",NA,"Yes"
"115",8844,"T13","Text",4,0.2024054,0.2603402,0.2395148,0.02700732,"","Your hypothesis is very confusing:",NA,"Yes"
"116",8845,"T10","Freehand",3,0.1237664,0.4521061,0.7534951,0.07506447,"annot__2013_09_27_12_43_05.png","Annotation",NA,"Yes"
"117",8845,"T10","Text",6,0.8530016,0.1722997,0.05653783,0.02700732,"ann__2013_09_27_12_50_09.(null)","Good",NA,"Yes"
"118",8845,"T10","Text",3,0.01942845,0.4354251,0.1531661,0.04130532,"","What data were you .  referring to?",NA,"Yes"
"119",8845,"T10","Text",5,0.8568051,0.1718374,0.05653783,0.02700732,"ann__2013_09_27_12_46_27.(null)","Good",NA,"Yes"
"120",8845,"T10","Text",6,0.8350123,0.2799318,0.1017681,0.02700732,"ann__2013_09_27_12_51_19.(null)","References?",NA,"Yes"
"121",8845,"T10","Text",6,0.7545231,0.4209259,0.05653783,0.02700732,"ann__2013_09_27_12_51_38.(null)","Good",NA,"Yes"
"122",8845,"T10","Text",2,0.6758841,0.7586535,0.05653783,0.02700732,"ann__2013_09_27_12_41_14.(null)","Good",NA,"Yes"
"123",8845,"T10","Text",5,0.6131784,0.8915032,0.05653783,0.02700732,"ann__2013_09_27_12_44_09.(null)","Good",NA,"Yes"
"124",8845,"T10","Text",6,0.859375,0.251733,0.05653783,0.02700732,"ann__2013_09_27_12_51_12.(null)","Good",NA,"Yes"
"125",8845,"T10","Text",4,0.5813118,0.07605506,0.1120477,0.02700732,"ann__2013_09_27_12_43_52.(null)","Sciatic nerve?",NA,"Yes"
"126",8845,"T10","Text",3,0.4980469,0.3401053,0.05653783,0.02700732,"ann__2013_09_27_12_41_25.(null)","Good",NA,"Yes"
"127",8845,"T10","Text",6,0.1655017,0.8109435,0.6969572,0.06990131,"ann__2013_09_27_12_59_24.(null)","An increase in muscle mass increases the number of action and myosin filaments added to the existing muscle fibres ( the number of fibres themselves DO NOT increase ie. the number of motor units DOES NOT change) and thus an increase in the size of individual muscle fibres=increase in cross sectional area of the muscle= greater contractile force produced.",NA,"Yes"
"128",8845,"T10","Text",6,0.7509252,0.6683607,0.05653783,0.02700732,"ann__2013_09_27_12_59_10.(null)","Good",NA,"Yes"
"129",8845,"T10","Text",6,0.4014186,0.7855248,0.2189556,0.02700732,"ann__2013_09_27_12_59_23.(null)","explain what muscle atrophy is",NA,"Yes"
"130",8845,"T10","Text",6,0.7082649,0.5289552,0.05653783,0.02700732,"ann__2013_09_27_12_51_53.(null)","Good",NA,"Yes"
"131",8845,"T10","Text",3,0.2306743,0.5053264,0.07606908,0.02700732,"","Control?",NA,"Yes"
"132",8845,"T10","Freehand",1,0.1371299,0.3677762,0.1177015,0.009531997,"annot__2013_09_27_12_26_10.png","Annotation",NA,"Yes"
"133",8845,"T10","Text",1,0.6661185,0.3689677,0.05653783,0.02700732,"ann__2013_09_27_12_25_55.(null)","Good",NA,"Yes"
"134",8846,"T16","Text",6,0.2503084,0.9058715,0.5499589,0.02700732,"ann__2013_10_05_08_14_59.(null)","Size of the muscle - number/size of possible motor units. cross-sectional area etc.",NA,"Yes"
"135",8846,"T16","Text",3,0.4865337,0.3075375,0.4923931,0.04130532,"","As the passive force applied to the gastrocnemius muscle of Bufo marinus increases...",NA,"Yes"
"136",8846,"T16","Text",1,0.3668791,0.3288539,0.207648,0.02700732,"","sciatic nerve of Bufo marinus",NA,"Yes"
"137",8846,"T16","Text",6,0.04831414,0.6886162,0.5838816,0.05560331,"ann__2013_10_05_08_14_48.(null)","1) Define motor units.  2) Link the biological processes of the stimulated nerve to the contraction of the muscle.  3) Explain recruitment of motor units",NA,"Yes"
"138",8846,"T16","Freehand",3,0.1715666,0.303963,0.3633841,0.06235515,"annot__2013_10_05_08_05_55.png","Annotation",NA,"Yes"
"139",8846,"T16","Text",2,0.1166736,0.8603281,0.7987254,0.04130532,"ann__2013_10_05_08_05_35.(null)","Figure legend should include a short description of the figure including the specific dependent and independent variables used.",NA,"Yes"
"140",8846,"T16","Text",3,0.1279811,0.4044462,0.7884457,0.05560331,"ann__2013_10_05_08_08_15.(null)","Methods must include Sciatic nerve and gastrocnemius muscle of Bufo marinus.  Stimulating electrodes connected to Powerlab - remember that the nerve was stimulated to produce/generate a muscle contraction. not the muscle itself.",NA,"Yes"
"141",8846,"T16","Text",6,0.6192434,0.4963875,0.2415707,0.02700732,"","This sentence is always at the end",NA,"Yes"
"142",8846,"T16","Freehand",6,0.1376439,0.5114798,0.1598479,0.003971666,"annot__2013_10_05_08_12_31.png","Annotation",NA,"Yes"
"143",8846,"T16","Text",7,0.134046,0.7438874,0.04009046,0.02700732,"","Q6",NA,"Yes"
"144",8846,"T16","Freehand",3,0.5066817,0.3146865,0.003083882,0.002382999,"annot__2013_10_05_08_08_56.png","Annotation",NA,"Yes"
"145",8846,"T16","Freehand",6,0.3057155,0.4697773,0.6090666,0.04805715,"annot__2013_10_05_08_13_55.png","Annotation",NA,"Yes"
"146",8846,"T16","Highlight",1,0.3925781,0.3316341,0.1505962,0.03256766,"annot__2013_10_05_08_05_09.png","Annotation",NA,"Yes"
"147",8846,"T16","Text",7,0.1588199,0.7434903,0.78125,0.06990131,"ann__2013_10_05_08_15_49.(null)","Muscle atrophy is the degrading of contractile fibres. not a reduction in the number of fibres. When muscles get larger. more actin and myosin filaments are added to existing fibres - the number of fibres do not increase (e.g.increasing muscle mass does not increase the number of available motor units). Therefore. increasing muscle mass will increase the cross sectional area of the muscle and a greater force will be produced.",NA,"Yes"
"148",8846,"T16","Freehand",6,0.2753906,0.4963875,0.6013569,0.005163165,"annot__2013_10_05_08_12_23.png","Annotation",NA,"Yes"
"149",8846,"T16","Highlight",6,0.552426,0.4669972,0.3222656,0.009134831,"annot__2013_10_05_08_12_41.png","Annotation",NA,"Yes"
"150",8846,"T16","Text",3,0.890111,0.4791135,0.09971217,0.05560331,"","What are the values?",NA,"Yes"
"151",8846,"T16","Freehand",3,0.7004524,0.4969859,0.1860609,0.006751831,"annot__2013_10_05_08_09_18.png","Annotation",NA,"Yes"
"152",8847,"T14","Text",4,0.2075452,0.2126803,0.6476151,0.02700732,"","An important point to discuss is what degree of stretch elicited the greatest contraction (400 mN).",NA,"No login"
"153",8847,"T14","Text",5,0.0287829,0.5088994,0.1658443,0.03600977,"ann__2013_09_16_06_37_54.(null)","Good summary.",NA,"No login"
"154",8847,"T14","Text",6,0.1725945,0.2850949,0.6075247,0.02700732,"","Good answer. Here discuss what a sarcomere is and how it is linked to muscle contraction.",NA,"No login"
"155",8847,"T14","Highlight",4,0.08778782,0.1614458,0.5535567,0.09412847,"annot__2013_09_15_08_20_48.png","Annotation",NA,"No login"
"156",8847,"T14","Text",6,0.213199,0.7152262,0.1017681,0.02700732,"","References?",NA,"No login"
"157",8847,"T14","Text",6,0.1711555,0.154692,0.4564145,0.07413775,"ann__2013_09_16_06_39_48.(null)","Overall an accurate summary of your results. Next time. include values you obtained and make reference to tables/figures.",NA,"No login"
"158",8847,"T14","Text",5,0.1900699,0.7806936,0.3340872,0.02700732,"","True. Any other reasons? E.g.. more motor units.",NA,"No login"
"159",8847,"T14","Text",3,0.1309622,0.4417798,0.8439556,0.04130532,"","Great summary! You could describe your set up with more clarity. I.e.. specify the sciatic nerve was placed along the stimulating electrodes. State what tensions in mN you tested. Which acted as the control?",NA,"No login"
"160",8847,"T14","Text",6,0.1700247,0.4074222,0.7504112,0.02700732,"","How is muscle mass increased? Do you increase the number of fibres. or do the individual fibres increase in size?",NA,"No login"
"161",8847,"T14","Text",3,0.1504934,0.3146865,0.5088404,0.02700732,"","Good hypothesis. You could incorporate the sciatic nerve in here somehow.",NA,"No login"
"162",8847,"T14","Text",5,0.1828741,0.6762388,0.3227796,0.02700732,"","Here you could discuss motor unit recruitment.",NA,"No login"
"163",8847,"T14","Recording",6,0.213385,0.7407857,30,30,"annot__2013_09_16_06_45_47.m4a","Annotation 21",22,"No login"
"164",8848,"T03","Recording",6,0.4527138,0.6164644,30,30,"annot__2013_10_09_09_11_23.m4a","Annotation 9",10,"Yes"
"165",8848,"T03","Recording",5,0.4958881,0.726282,30,30,"annot__2013_10_09_09_08_17.m4a","Annotation 4",16,"Yes"
"166",8848,"T03","Recording",3,0.5280976,0.4454868,30,30,"annot__2013_10_09_09_06_06.m4a","Annotation 1",22,"Yes"
"167",8848,"T03","Recording",5,0.3697917,0.4074897,30,30,"annot__2013_10_09_09_07_52.m4a","Annotation 3",7,"Yes"
"168",8848,"T03","Recording",4,0.4842379,0.2557064,30,30,"annot__2013_10_09_09_07_16.m4a","Annotation 2",20,"Yes"
"169",8849,"T14","Text",6,0.1696135,0.7672552,0.1469984,0.02700732,"ann__2013_09_16_06_30_30.(null)","Great reference list!",NA,"Yes"
"170",8849,"T14","Highlight",3,0.3021176,0.394517,0.1346628,0.05401465,"annot__2013_09_14_06_52_06.png","Annotation",NA,"Yes"
"171",8849,"T14","Text",5,0.185444,0.3735979,0.6949013,0.04130532,"","Great legend! Similar comment to your hypothesis - try to mention the sciatic nerve. Also state what your.  constant stimulating voltage was. ",NA,"Yes"
"172",8849,"T14","Text",4,0.1325041,0.5252503,0.5088404,0.02700732,"","Good summary of your results. Make sure you reference your table & figure.",NA,"Yes"
"173",8849,"T14","Text",3,0.1376439,0.3480485,0.5088404,0.02700732,"","Good hypothesis. Try to tie the sciatic nerve into your hypothesis somehow.",NA,"Yes"
"174",8849,"T14","Text",3,0.4290707,0.3869708,0.1983964,0.02700732,"","Include the gn muscle here.",NA,"Yes"
"175",8849,"T14","Text",6,0.1701271,0.1658126,0.4564145,0.07413775,"ann__2013_09_16_06_33_49.(null)","Overall an accurate summary of your results. Next time. include values you obtained and make reference to tables/figures.",NA,"Yes"
"176",8849,"T14","Text",6,0.1792763,0.4435644,0.6435033,0.02700732,"","Again a good answer with a reference. A little more discussion about motor units would be good.",NA,"Yes"
"177",8849,"T14","Text",3,0.1289062,0.4830851,0.4677221,0.04130532,"","Otherwise a great summary of your methods. What was your control? How many replicates were performed?",NA,"Yes"
"178",8849,"T14","Text",6,0.1772204,0.2771516,0.1192434,0.02700732,"","Well answered.",NA,"Yes"
"179",8849,"T14","Freehand",3,0.1448396,0.3583748,0.007195724,0.005560332,"annot__2013_09_14_06_51_55.png","Annotation",NA,"Yes"
"180",8849,"T14","Text",5,0.160259,0.9050067,0.6733142,0.02700732,"","All valid points. You could include further details such as differences in the number of motor units etc.",NA,"Yes"
"181",8849,"T14","Text",5,0.1905838,0.7115866,0.5602385,0.02700732,"","Good answer. Here you could incorporate a reference to back up your major points.",NA,"Yes"
"182",8849,"T14","Text",5,0.1839021,0.6186496,0.2004523,0.02700732,"","Well summarised. good job.",NA,"Yes"
"183",8850,"T13","Freehand",4,0.8351152,0.8993812,0.007195724,0.005560332,"annot__2013_10_01_06_28_22.png","Annotation",NA,"Yes"
"184",8850,"T13","Text",4,0.8279194,0.8890549,0.02467105,0.02700732,"",".",NA,"Yes"
"185",8850,"T13","Freehand",5,0.8371711,0.7723531,0.04985609,0.03693649,"annot__2013_10_01_06_22_09.png","Annotation",NA,"Yes"
"186",8850,"T13","Text",5,0.4979441,0.1575393,0.3032483,0.02700732,"","You could explain here what motor units are",NA,"Yes"
